Crop ,Tray_position ,Replicate ,Treatment ,day ,date       ,batchid         ,tray ,planteye_id ,digital_biomass__avg ,digital_biomass__max ,digital_biomass__min ,height__avg   ,height__max ,height__min ,height_max__avg ,height_max__max ,height_max__min ,leaf_area_index__avg ,leaf_area_index__max ,leaf_area_index__min ,proj_area__avg ,proj_area__max ,proj_area__min ,ndvi_aver__avg ,ndvi_aver__max ,ndvi_aver__min ,greenness_aver__avg ,greenness_aver__max ,greenness_aver__min ,hue_aver__avg ,hue_aver__max ,hue_aver__min ,area_3d__avg   ,area_3d__max ,area_3d__min ,leaf_inclination__avg ,leaf_inclination__max ,leaf_inclination__min ,leaf_angle__avg ,leaf_angle__max ,leaf_angle__min ,light_pen_depth__avg ,light_pen_depth__max ,light_pen_depth__min ,npci_aver__avg ,npci_aver__max ,npci_aver__min ,psri_aver__avg ,psri_aver__max ,psri_aver__min
Lt43 ,B7            ,4,UV5       ,5,07/05/2022,31_Lt_st_18     ,6,scan2       ,759245.563,808379.438,710111.688,20.351,20.852,19.85,41.1475,41.828,40.467,0.1595,0.166,0.153,27556.0225,28598.723,26513.322,0.74042,0.74305,0.73779,0.40764,0.41135,0.40393,111.873445,111.98312,111.76377,37271.074,38767.609,35774.539,1.350185,1.35286,1.34751,47.785,47.91,47.66,18.492,19.012,17.972,0.15696,0.16152,0.1524,0.02496,0.02525,0.02467
Lt43 ,B8            ,5,UV5       ,5,07/05/2022,31_Lt_st_18     ,7,scan2       ,1586223.25,1675160.5,1497286,24.819,25.135,24.503,54.0975,56.368,51.827,0.273,0.285,0.261,47187.412,49363.586,45011.238,0.69454,0.69627,0.69281,0.3992,0.40278,0.39562,108.09869,108.30558,107.8918,63876.4355,66647.148,61105.723,1.351945,1.35603,1.34786,47.7035,47.894,47.513,19.9045,20.115,19.694,0.18357,0.18791,0.17923,0.04637,0.04744,0.0453
Lt63 ,B9            ,5,UV5       ,5,07/05/2022,31_Lt_st_18     ,8,scan2       ,777221.531,818612,735831.062,16.4545,16.761,16.148,38.599,39.269,37.929,0.202,0.209,0.195,34792.678,35835.008,33750.348,0.736835,0.73886,0.73481,0.40674,0.41022,0.40326,111.903725,111.98573,111.82172,47205.074,48841.035,45569.113,1.355305,1.36069,1.34992,47.548,47.797,47.299,14.312,14.616,14.008,0.15607,0.16008,0.15206,0.026225,0.02658,0.02587
Lt43 ,A1            ,1,Control   ,6,08/05/2022,29_Lt_st_18     ,0,scan1       ,2524930.75,2524930.75,2524930.75,30.165,30.165,30.165,56.821,56.821,56.821,0.358,0.358,0.358,55265.863,55265.863,55265.863,0.7363,0.7363,0.7363,0.37724,0.37724,0.37724,115.15059,115.15059,115.15059,83703.367,83703.367,83703.367,1.51187,1.51187,1.51187,41.408,41.408,41.408,23.913,23.913,23.913,0.10347,0.10347,0.10347,0.01071,0.01071,0.01071
Lt43 ,A2            ,2,Control   ,6,08/05/2022,29_Lt_st_18     ,1,scan1       ,233286.656,233286.656,233286.656,27.275,27.275,27.275,44.716,44.716,44.716,0.037,0.037,0.037,5832.531,5832.531,5832.531,0.64429,0.64429,0.64429,0.37135,0.37135,0.37135,108.85519,108.85519,108.85519,8553.095,8553.095,8553.095,1.464,1.464,1.464,43.082,43.082,43.082,23.26,23.26,23.26,0.17099,0.17099,0.17099,0.04946,0.04946,0.04946
Lt49 ,A3            ,1,Control   ,6,08/05/2022,29_Lt_st_18     ,2,scan1       ,1452847.625,1452847.625,1452847.625,19.664,19.664,19.664,44.821,44.821,44.821,0.316,0.316,0.316,50363.254,50363.254,50363.254,0.7431,0.7431,0.7431,0.4017,0.4017,0.4017,114.06082,114.06082,114.06082,73885.344,73885.344,73885.344,1.46496,1.46496,1.46496,43.047,43.047,43.047,15.444,15.444,15.444,0.13052,0.13052,0.13052,0.01467,0.01467,0.01467
Lt43 ,A4            ,3,Control   ,6,08/05/2022,29_Lt_st_18     ,3,scan1       ,659585.062,659585.062,659585.062,25.397,25.397,25.397,70.258,70.258,70.258,0.111,0.111,0.111,19262.852,19262.852,19262.852,0.65188,0.65188,0.65188,0.38164,0.38164,0.38164,108.63049,108.63049,108.63049,25970.762,25970.762,25970.762,1.34624,1.34624,1.34624,47.97,47.97,47.97,21.845,21.845,21.845,0.17281,0.17281,0.17281,0.04695,0.04695,0.04695
Lt49 ,A5            ,2,Control   ,6,08/05/2022,29_Lt_st_18     ,4,scan1       ,3776568.25,3776568.25,3776568.25,36.252,36.252,36.252,70.613,70.613,70.613,0.445,0.445,0.445,72987.141,72987.141,72987.141,0.69342,0.69342,0.69342,0.39845,0.39845,0.39845,108.71633,108.71633,108.71633,104176.195,104176.195,104176.195,1.42537,1.42537,1.42537,44.552,44.552,44.552,25.63,25.63,25.63,0.17474,0.17474,0.17474,0.04339,0.04339,0.04339
Lt98 ,B1            ,2,Control   ,6,08/05/2022,29_Lt_st_18     ,5,scan1       ,1463013.5,1463013.5,1463013.5,22.407,22.407,22.407,40.03,40.03,40.03,0.279,0.279,0.279,44254.301,44254.301,44254.301,0.76012,0.76012,0.76012,0.39083,0.39083,0.39083,116.58671,116.58671,116.58671,65293.195,65293.195,65293.195,1.47499,1.47499,1.47499,42.684,42.684,42.684,19.841,19.841,19.841,0.08458,0.08458,0.08458,0.00488,0.00488,0.00488
Lt49 ,B2            ,5,Control   ,6,08/05/2022,29_Lt_st_18     ,6,scan1       ,641119.438,641119.438,641119.438,14.97,14.97,14.97,35.734,35.734,35.734,0.183,0.183,0.183,28542.924,28542.924,28542.924,0.63819,0.63819,0.63819,0.33883,0.33883,0.33883,110.00072,110.00072,110.00072,42825.812,42825.812,42825.812,1.4975,1.4975,1.4975,41.894,41.894,41.894,12.571,12.571,12.571,0.13683,0.13683,0.13683,0.03664,0.03664,0.03664
Lt63 ,B3            ,4,Control   ,6,08/05/2022,29_Lt_st_18     ,7,scan1       ,804276.25,804276.25,804276.25,15.859,15.859,15.859,34.08,34.08,34.08,0.217,0.217,0.217,33204.988,33204.988,33204.988,0.65052,0.65052,0.65052,0.34435,0.34435,0.34435,109.9778,109.9778,109.9778,50715.621,50715.621,50715.621,1.52087,1.52087,1.52087,41.109,41.109,41.109,12.913,12.913,12.913,0.13747,0.13747,0.13747,0.03621,0.03621,0.03621
Lt49 ,B4            ,4,Control   ,6,08/05/2022,29_Lt_st_18     ,8,scan1       ,682822.25,682822.25,682822.25,21.513,21.513,21.513,46.653,46.653,46.653,0.136,0.136,0.136,22751.621,22751.621,22751.621,0.66218,0.66218,0.66218,0.38702,0.38702,0.38702,109.04527,109.04527,109.04527,31739.891,31739.891,31739.891,1.39608,1.39608,1.39608,45.748,45.748,45.748,17.206,17.206,17.206,0.17652,0.17652,0.17652,0.04436,0.04436,0.04436
Lt98 ,A6            ,1,Control   ,6,08/05/2022,29_Lt_st_18     ,0,scan2       ,1988212.75,1988212.75,1988212.75,27.971,27.971,27.971,45.395,45.395,45.395,0.304,0.304,0.304,46876.023,46876.023,46876.023,0.66038,0.66038,0.66038,0.35632,0.35632,0.35632,107.83574,107.83574,107.83574,71081.508,71081.508,71081.508,1.51043,1.51043,1.51043,41.456,41.456,41.456,18.812,18.812,18.812,0.16619,0.16619,0.16619,0.04678,0.04678,0.04678
Lt63 ,A7            ,1,Control   ,6,08/05/2022,29_Lt_st_18     ,1,scan2       ,1364176.375,1364176.375,1364176.375,20.763,20.763,20.763,38.101,38.101,38.101,0.281,0.281,0.281,43800.926,43800.926,43800.926,0.65776,0.65776,0.65776,0.3532,0.3532,0.3532,108.06824,108.06824,108.06824,65701.211,65701.211,65701.211,1.49501,1.49501,1.49501,41.98,41.98,41.98,13.818,13.818,13.818,0.1601,0.1601,0.1601,0.04576,0.04576,0.04576
Lt49 ,A8            ,3,Control   ,6,08/05/2022,29_Lt_st_18     ,2,scan2       ,940291.812,940291.812,940291.812,17.09,17.09,17.09,36.118,36.118,36.118,0.235,0.235,0.235,39223.148,39223.148,39223.148,0.74403,0.74403,0.74403,0.40142,0.40142,0.40142,112.23479,112.23479,112.23479,55020.797,55020.797,55020.797,1.40104,1.40104,1.40104,45.54,45.54,45.54,14.632,14.632,14.632,0.14674,0.14674,0.14674,0.02377,0.02377,0.02377
Lt63 ,A9            ,2,Control   ,6,08/05/2022,29_Lt_st_18     ,3,scan2       ,730558.75,730558.75,730558.75,15.668,15.668,15.668,44.876,44.876,44.876,0.199,0.199,0.199,32179.541,32179.541,32179.541,0.66254,0.66254,0.66254,0.35237,0.35237,0.35237,108.43769,108.43769,108.43769,46627.172,46627.172,46627.172,1.44538,1.44538,1.44538,43.776,43.776,43.776,13.07,13.07,13.07,0.15222,0.15222,0.15222,0.04337,0.04337,0.04337
Lt63 ,A10           ,3,Control   ,6,08/05/2022,29_Lt_st_18     ,4,scan2       ,925974.062,925974.062,925974.062,19.756,19.756,19.756,56.251,56.251,56.251,0.2,0.2,0.2,33591.934,33591.934,33591.934,0.75166,0.75166,0.75166,0.41647,0.41647,0.41647,112.10886,112.10886,112.10886,46869.41,46869.41,46869.41,1.39349,1.39349,1.39349,45.857,45.857,45.857,17.726,17.726,17.726,0.15742,0.15742,0.15742,0.02426,0.02426,0.02426
Lt98 ,B6            ,3,Control   ,6,08/05/2022,29_Lt_st_18     ,5,scan2       ,997329.188,997329.188,997329.188,23.066,23.066,23.066,41.469,41.469,41.469,0.185,0.185,0.185,30324.676,30324.676,30324.676,0.76018,0.76018,0.76018,0.39312,0.39312,0.39312,114.25583,114.25583,114.25583,43238.504,43238.504,43238.504,1.42573,1.42573,1.42573,44.538,44.538,44.538,20.614,20.614,20.614,0.11895,0.11895,0.11895,0.01443,0.01443,0.01443
Lt43 ,B7            ,4,Control   ,6,08/05/2022,29_Lt_st_18     ,6,scan2       ,742969.625,742969.625,742969.625,16.152,16.152,16.152,34.347,34.347,34.347,0.197,0.197,0.197,33548.207,33548.207,33548.207,0.75167,0.75167,0.75167,0.41876,0.41876,0.41876,111.519,111.519,111.519,45999.723,45999.723,45999.723,1.37044,1.37044,1.37044,46.859,46.859,46.859,14.546,14.546,14.546,0.16589,0.16589,0.16589,0.02678,0.02678,0.02678
Lt43 ,B8            ,5,Control   ,6,08/05/2022,29_Lt_st_18     ,7,scan2       ,2778037.75,2778037.75,2778037.75,32.614,32.614,32.614,56.849,56.849,56.849,0.364,0.364,0.364,63089.648,63089.648,63089.648,0.69836,0.69836,0.69836,0.41299,0.41299,0.41299,107.31249,107.31249,107.31249,85178.547,85178.547,85178.547,1.34534,1.34534,1.34534,48.013,48.013,48.013,23.779,23.779,23.779,0.20302,0.20302,0.20302,0.05065,0.05065,0.05065
Lt63 ,B9            ,5,Control   ,6,08/05/2022,29_Lt_st_18     ,8,scan2       ,1243688,1243688,1243688,20.523,20.523,20.523,46.337,46.337,46.337,0.259,0.259,0.259,43423.938,43423.938,43423.938,0.74596,0.74596,0.74596,0.41553,0.41553,0.41553,111.64312,111.64312,111.64312,60600.141,60600.141,60600.141,1.39367,1.39367,1.39367,45.85,45.85,45.85,17.478,17.478,17.478,0.16541,0.16541,0.16541,0.02679,0.02679,0.02679
Lt43 ,A1            ,1,UV8       ,6,08/05/2022,30_Lt_st_18     ,0,scan1       ,2735321.5,2735321.5,2735321.5,31.225,31.225,31.225,53.469,53.469,53.469,0.374,0.374,0.374,55646.34,55646.34,55646.34,0.73969,0.73969,0.73969,0.38603,0.38603,0.38603,114.75874,114.75874,114.75874,87600.008,87600.008,87600.008,1.5723,1.5723,1.5723,39.493,39.493,39.493,23.281,23.281,23.281,0.10904,0.10904,0.10904,0.01358,0.01358,0.01358
Lt43 ,A2            ,2,UV8       ,6,08/05/2022,30_Lt_st_18     ,1,scan1       ,523669.75,523669.75,523669.75,24.447,24.447,24.447,44.545,44.545,44.545,0.092,0.092,0.092,15253.973,15253.973,15253.973,0.65424,0.65424,0.65424,0.37594,0.37594,0.37594,109.84237,109.84237,109.84237,21420.648,21420.648,21420.648,1.40322,1.40322,1.40322,45.449,45.449,45.449,19.181,19.181,19.181,0.15975,0.15975,0.15975,0.04084,0.04084,0.04084
Lt49 ,A3            ,1,UV8       ,6,08/05/2022,30_Lt_st_18     ,2,scan1       ,1835255.25,1835255.25,1835255.25,23.093,23.093,23.093,46.578,46.578,46.578,0.34,0.34,0.34,53593.109,53593.109,53593.109,0.734,0.734,0.734,0.39989,0.39989,0.39989,113.77271,113.77271,113.77271,79472.93,79472.93,79472.93,1.48021,1.48021,1.48021,42.498,42.498,42.498,18.616,18.616,18.616,0.1335,0.1335,0.1335,0.01655,0.01655,0.01655
Lt43 ,A4            ,3,UV8       ,6,08/05/2022,30_Lt_st_18     ,3,scan1       ,3226489.25,3226489.25,3226489.25,37.444,37.444,37.444,67.66,67.66,67.66,0.368,0.368,0.368,61080.5,61080.5,61080.5,0.69465,0.69465,0.69465,0.4083,0.4083,0.4083,108.48039,108.48039,108.48039,86168.883,86168.883,86168.883,1.40445,1.40445,1.40445,45.398,45.398,45.398,27.878,27.878,27.878,0.18966,0.18966,0.18966,0.04489,0.04489,0.04489
Lt49 ,A5            ,2,UV8       ,6,08/05/2022,30_Lt_st_18     ,4,scan1       ,3303710.5,3303710.5,3303710.5,37.293,37.293,37.293,103.538,103.538,103.538,0.379,0.379,0.379,62263.582,62263.582,62263.582,0.68697,0.68697,0.68697,0.39845,0.39845,0.39845,108.19212,108.19212,108.19212,88588.023,88588.023,88588.023,1.41705,1.41705,1.41705,44.884,44.884,44.884,27.276,27.276,27.276,0.1856,0.1856,0.1856,0.04603,0.04603,0.04603
Lt98 ,B1            ,2,UV8       ,6,08/05/2022,30_Lt_st_18     ,5,scan1       ,1272233,1272233,1272233,28.71,28.71,28.71,58.726,58.726,58.726,0.189,0.189,0.189,29419.219,29419.219,29419.219,0.75031,0.75031,0.75031,0.3858,0.3858,0.3858,116.7917,116.7917,116.7917,44313.297,44313.297,44313.297,1.50456,1.50456,1.50456,41.654,41.654,41.654,26.389,26.389,26.389,0.08249,0.08249,0.08249,0.00252,0.00252,0.00252
Lt49 ,B2            ,5,UV8       ,6,08/05/2022,30_Lt_st_18     ,6,scan1       ,1018480.875,1018480.875,1018480.875,17.123,17.123,17.123,37.015,37.015,37.015,0.254,0.254,0.254,38539.949,38539.949,38539.949,0.65903,0.65903,0.65903,0.35246,0.35246,0.35246,109.66229,109.66229,109.66229,59478.742,59478.742,59478.742,1.53961,1.53961,1.53961,40.503,40.503,40.503,13.951,13.951,13.951,0.14162,0.14162,0.14162,0.03755,0.03755,0.03755
Lt63 ,B3            ,4,UV8       ,6,08/05/2022,30_Lt_st_18     ,7,scan1       ,920280.438,920280.438,920280.438,15.693,15.693,15.693,33.6,33.6,33.6,0.251,0.251,0.251,37260.477,37260.477,37260.477,0.65423,0.65423,0.65423,0.34837,0.34837,0.34837,110.01589,110.01589,110.01589,58642.875,58642.875,58642.875,1.56929,1.56929,1.56929,39.584,39.584,39.584,12.217,12.217,12.217,0.13898,0.13898,0.13898,0.03516,0.03516,0.03516
Lt49 ,B4            ,4,UV8       ,6,08/05/2022,30_Lt_st_18     ,8,scan1       ,618307.25,618307.25,618307.25,20.978,20.978,20.978,46.64,46.64,46.64,0.126,0.126,0.126,21509.299,21509.299,21509.299,0.65979,0.65979,0.65979,0.38849,0.38849,0.38849,108.82847,108.82847,108.82847,29474.557,29474.557,29474.557,1.36881,1.36881,1.36881,46.932,46.932,46.932,17.125,17.125,17.125,0.18044,0.18044,0.18044,0.04682,0.04682,0.04682
Lt98 ,A6            ,1,UV8       ,6,08/05/2022,30_Lt_st_18     ,0,scan2       ,1829596.125,1829596.125,1829596.125,27.799,27.799,27.799,51.593,51.593,51.593,0.281,0.281,0.281,42886.809,42886.809,42886.809,0.6598,0.6598,0.6598,0.35634,0.35634,0.35634,107.57913,107.57913,107.57913,65815.945,65815.945,65815.945,1.5293,1.5293,1.5293,40.834,40.834,40.834,18.328,18.328,18.328,0.16671,0.16671,0.16671,0.04805,0.04805,0.04805
Lt63 ,A7            ,1,UV8       ,6,08/05/2022,30_Lt_st_18     ,1,scan2       ,1098880.5,1098880.5,1098880.5,19.776,19.776,19.776,38.973,38.973,38.973,0.237,0.237,0.237,37249.633,37249.633,37249.633,0.65234,0.65234,0.65234,0.34673,0.34673,0.34673,108.51033,108.51033,108.51033,55566.965,55566.965,55566.965,1.48656,1.48656,1.48656,42.274,42.274,42.274,14.083,14.083,14.083,0.1536,0.1536,0.1536,0.04415,0.04415,0.04415
Lt49 ,A8            ,3,UV8       ,6,08/05/2022,30_Lt_st_18     ,2,scan2       ,1279046.75,1279046.75,1279046.75,18.976,18.976,18.976,38.325,38.325,38.325,0.288,0.288,0.288,48420.691,48420.691,48420.691,0.74725,0.74725,0.74725,0.40926,0.40926,0.40926,112.03239,112.03239,112.03239,67403.453,67403.453,67403.453,1.39127,1.39127,1.39127,45.951,45.951,45.951,15.967,15.967,15.967,0.15851,0.15851,0.15851,0.02436,0.02436,0.02436
Lt63 ,A9            ,2,UV8       ,6,08/05/2022,30_Lt_st_18     ,3,scan2       ,788814,788814,788814,15.989,15.989,15.989,35.081,35.081,35.081,0.211,0.211,0.211,33694.344,33694.344,33694.344,0.66473,0.66473,0.66473,0.35801,0.35801,0.35801,108.08932,108.08932,108.08932,49334.844,49334.844,49334.844,1.46033,1.46033,1.46033,43.217,43.217,43.217,12.803,12.803,12.803,0.16092,0.16092,0.16092,0.04502,0.04502,0.04502
Lt63 ,A10           ,3,UV8       ,6,08/05/2022,30_Lt_st_18     ,4,scan2       ,778225.125,778225.125,778225.125,15.464,15.464,15.464,40.6,40.6,40.6,0.215,0.215,0.215,36367.25,36367.25,36367.25,0.75128,0.75128,0.75128,0.41761,0.41761,0.41761,112.52081,112.52081,112.52081,50324.195,50324.195,50324.195,1.38183,1.38183,1.38183,46.358,46.358,46.358,13.487,13.487,13.487,0.15223,0.15223,0.15223,0.02308,0.02308,0.02308
Lt98 ,B6            ,3,UV8       ,6,08/05/2022,30_Lt_st_18     ,5,scan2       ,1151438.125,1151438.125,1151438.125,23.317,23.317,23.317,46.141,46.141,46.141,0.211,0.211,0.211,35199.766,35199.766,35199.766,0.76128,0.76128,0.76128,0.40022,0.40022,0.40022,113.74282,113.74282,113.74282,49382.074,49382.074,49382.074,1.40249,1.40249,1.40249,45.48,45.48,45.48,20.691,20.691,20.691,0.12536,0.12536,0.12536,0.01644,0.01644,0.01644
Lt43 ,B7            ,4,UV8       ,6,08/05/2022,30_Lt_st_18     ,6,scan2       ,904229.75,904229.75,904229.75,17.798,17.798,17.798,37.675,37.675,37.675,0.217,0.217,0.217,37172.113,37172.113,37172.113,0.7464,0.7464,0.7464,0.42457,0.42457,0.42457,111.25843,111.25843,111.25843,50804.773,50804.773,50804.773,1.36649,1.36649,1.36649,47.037,47.037,47.037,15.867,15.867,15.867,0.17591,0.17591,0.17591,0.02869,0.02869,0.02869
Lt43 ,B8            ,5,UV8       ,6,08/05/2022,30_Lt_st_18     ,7,scan2       ,2349099,2349099,2349099,31.437,31.437,31.437,56.868,56.868,56.868,0.319,0.319,0.319,54679.617,54679.617,54679.617,0.69692,0.69692,0.69692,0.41553,0.41553,0.41553,107.22758,107.22758,107.22758,74724.719,74724.719,74724.719,1.36396,1.36396,1.36396,47.151,47.151,47.151,24.071,24.071,24.071,0.2062,0.2062,0.2062,0.05219,0.05219,0.05219
Lt63 ,B9            ,5,UV8       ,6,08/05/2022,30_Lt_st_18     ,8,scan2       ,1460556.5,1460556.5,1460556.5,20.25,20.25,20.25,45.364,45.364,45.364,0.308,0.308,0.308,51251.766,51251.766,51251.766,0.73999,0.73999,0.73999,0.42679,0.42679,0.42679,110.37885,110.37885,110.37885,72125.703,72125.703,72125.703,1.40673,1.40673,1.40673,45.304,45.304,45.304,16.247,16.247,16.247,0.19091,0.19091,0.19091,0.0335,0.0335,0.0335
Lt43 ,A1            ,1,Control   ,7,10/05/2022,29_Lt_st_18     ,0,scan1       ,3442711.125,3624177.75,3362747.25,30.01266667,33.806,27.454,49.94833333,54.968,45.544,0.491833333,0.524,0.458,77991.1485,84156.25,70587.641,0.756246667,0.76135,0.75127,0.352943333,0.36543,0.34323,117.21548,117.7039,116.99615,115135.332,122613.234,107205.844,1.474663333,1.51558,1.45396,42.71283333,43.453,41.284,21.34683333,24.938,18.895,0.064618333,0.07287,0.06054,0.002468333,0.00327,0.00067
Lt49 ,A3            ,1,Control   ,7,10/05/2022,29_Lt_st_18     ,2,scan1       ,2016134,2220536,1832488.875,20.397,21.175,19.811,43.35933333,43.92,42.528,0.421666667,0.448,0.394,65834.76567,69297.852,61760.699,0.761135,0.76318,0.75623,0.407791667,0.41662,0.39853,113.77166,114.7801,113.27692,98716.6785,104864.477,92177.344,1.49575,1.5087,1.48783,41.9565,42.23,41.514,16.00583333,16.611,15.535,0.128661667,0.13632,0.11151,0.014595,0.01615,0.01105
Lt43 ,A4            ,3,Control   ,7,10/05/2022,29_Lt_st_18     ,3,scan1       ,1553901.417,1745982.5,1356995.375,30.00016667,31.562,28.541,67.11066667,76.832,62.134,0.221333333,0.249,0.203,36384.17383,40488.961,33401.121,0.686865,0.68892,0.68461,0.37762,0.38106,0.37484,111.1437533,111.76421,110.38612,51830.32417,58169.652,47545.551,1.421221667,1.43867,1.39343,44.72816667,45.86,44.033,23.63766667,25.385,22.723,0.143021667,0.152,0.13355,0.028888333,0.03143,0.02686
Lt49 ,A5            ,2,Control   ,7,10/05/2022,29_Lt_st_18     ,4,scan1       ,5954180.167,6561182,5503322.5,42.10383333,43.228,39.805,87.876,105.238,67.66,0.604166667,0.649,0.552,95562.60933,101449.195,88774.844,0.715465,0.71954,0.71214,0.393876667,0.40154,0.38865,109.6582483,110.68738,108.94436,141347.6055,151779.781,129143.227,1.470175,1.48532,1.44906,42.86516667,43.637,42.318,30.736,31.665,29.122,0.157543333,0.16564,0.14487,0.035113333,0.03789,0.03086
Lt98 ,B1            ,2,Control   ,7,10/05/2022,29_Lt_st_18     ,5,scan1       ,2078014.042,2186542.5,1965948.375,18.60133333,20.67,17.61,49.33383333,50.77,47.493,0.4785,0.507,0.452,79720.61067,84981.766,73707.82,0.773143333,0.77689,0.76772,0.367206667,0.37473,0.36281,117.0350017,118.45463,115.98469,111971.5223,118603.727,105780.969,1.404678333,1.43458,1.39363,45.3995,45.851,44.191,16.06716667,17.955,15.194,0.059271667,0.06689,0.04754,0.005728333,0.00933,0.00084
Lt49 ,B2            ,5,Control   ,7,10/05/2022,29_Lt_st_18     ,6,scan1       ,1475000.729,1700998.125,1269774.375,19.45866667,20.693,18.297,37.7675,38.945,36.603,0.322666667,0.351,0.297,48649.48283,52951.223,44511.02,0.676738333,0.67798,0.67454,0.347255,0.35574,0.34186,110.49817,111.4778,110.03896,75551.2175,82201.648,69398.43,1.546143333,1.55744,1.53262,40.29883333,40.727,39.946,16.41166667,17.452,15.391,0.129148333,0.13362,0.11957,0.030565,0.03195,0.02682
Lt63 ,B3            ,4,Control   ,7,10/05/2022,29_Lt_st_18     ,7,scan1       ,1643051.125,1870924.125,1466100.875,20.52033333,21.766,19.539,38.665,42.929,35.499,0.341333333,0.367,0.317,51617.68667,55556.367,47813.578,0.676921667,0.67972,0.67167,0.348386667,0.35443,0.33987,110.4146733,111.71333,109.29778,79886.43233,85956.422,74252.922,1.538738333,1.56063,1.52583,40.535,40.947,39.848,16.99833333,18.014,16.135,0.130906667,0.14657,0.11733,0.031233333,0.03504,0.02621
Lt49 ,B4            ,4,Control   ,7,10/05/2022,29_Lt_st_18     ,8,scan1       ,1928179.375,2306446,1569241.25,30.94266667,33.295,27.801,48.33133333,51.496,44.273,0.265,0.296,0.241,42378.67317,47325.969,38071.988,0.689556667,0.69167,0.68757,0.387373333,0.3917,0.3808,109.813935,110.92232,108.85172,62020.81133,69273.016,56446.438,1.46168,1.48009,1.43725,43.17333333,44.087,42.502,22.943,24.548,21.18,0.167561667,0.18464,0.15164,0.03567,0.03963,0.03116
Lt98 ,A6            ,1,Control   ,7,10/05/2022,29_Lt_st_18     ,0,scan2       ,2825287.292,2974750,2725436.5,29.3175,30.211,28.828,45.90583333,46.784,45.039,0.412,0.433,0.386,62485.069,65559.703,58236.805,0.677361667,0.6854,0.67003,0.355076667,0.36682,0.3462,108.45627,109.48621,107.93704,96418.01683,101416.75,90214.023,1.535805,1.54135,1.52793,40.62533333,40.879,40.448,19.16416667,19.956,18.725,0.155901667,0.16161,0.14877,0.041418333,0.04326,0.03746
Lt63 ,A7            ,1,Control   ,7,10/05/2022,29_Lt_st_18     ,1,scan2       ,2532564.125,2762220,2280616.5,25.7625,26.663,25.13,43.184,44.077,41.897,0.419666667,0.443,0.387,63151.20217,66181.266,58307.051,0.686458333,0.69206,0.68196,0.355855,0.36611,0.34899,108.896045,109.80315,108.41685,98200.42333,103596.211,90666.406,1.54752,1.55795,1.53377,40.25533333,40.69,39.93,17.242,17.918,16.341,0.14962,0.15348,0.14318,0.03786,0.03903,0.03446
Lt49 ,A8            ,3,Control   ,7,10/05/2022,29_Lt_st_18     ,2,scan2       ,1259935.917,1407843.25,1119094.375,16.12483333,16.624,15.808,33.1245,34.437,32.431,0.3335,0.362,0.303,53511.03717,57318.426,49254.523,0.760871667,0.76156,0.75921,0.409803333,0.4151,0.40562,111.5377317,112.41505,110.9423,78033.091,84687.43,70793.672,1.45485,1.47587,1.43613,43.4305,44.131,42.652,13.658,13.897,13.502,0.154015,0.15941,0.14091,0.024278333,0.02593,0.02123
Lt63 ,A9            ,2,Control   ,7,10/05/2022,29_Lt_st_18     ,3,scan2       ,1527500.854,1710709.625,1324967.125,19.96883333,20.951,18.76,39.8315,44.413,38.101,0.326333333,0.349,0.302,49187.5945,52146.941,45671.699,0.693286667,0.6994,0.68812,0.35961,0.37084,0.35214,109.1377933,110.25113,108.49209,76319.79167,81654.594,70626.867,1.54276,1.55887,1.53033,40.40633333,40.801,39.901,16.45083333,17.285,15.276,0.145298333,0.15074,0.13634,0.036638333,0.03822,0.03263
